Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Comment,Response
CHEMBL401304,,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@H]1Cc1ccc(F)cc1)Cc1cc(F)c(F)cc1F,IC50,'=',4.0,nM,,Active
CHEMBL3093896,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(Br)cc1,IC50,'=',4.0,nM,,Active
CHEMBL2147775,,Cc1cc(N2CCN([C@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,IC50,'=',6.3,nM,,Active
CHEMBL227089,,COc1cc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c2cc1OC,IC50,'=',19.0,nM,,Active
CHEMBL3402129,,COc1ccc(Cn2c(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3ccccc3Cl)n(C)c2=O)cc1C(=O)O,IC50,'=',36.0,nM,,Active
CHEMBL99260,,COc1ccc(CNCC[C@H](N)C(=O)N2CCCCC2)c(OC)c1,IC50,'>',500000.0,nM,,Inactive
CHEMBL4755802,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2cccc(Br)c2)n1,IC50,'=',52020.0,nM,,Inactive
CHEMBL474421,,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1C[C@@H](F)[C@@H](F)C1,IC50,'=',13.0,nM,,Active
CHEMBL99263,,N[C@@H](CCNCc1ccccc1)C(=O)N1CCCCC1,IC50,'=',247000.0,nM,,Inactive
CHEMBL2022505,,N#C[C@@H]1CCCN1C(=O)CNC(=O)CCc1ccccc1,IC50,'>',100000.0,nM,,Inactive
CHEMBL2022520,,N#C[C@@H]1CCCN1C(=O)CNC(=O)CCC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,IC50,'>',100000.0,nM,,Inactive
CHEMBL2022530,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1cccc2ccccc12,IC50,'>',100000.0,nM,,Inactive
CHEMBL1086466,,CN(C)C(=O)N1C[C@H]2C[C@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,IC50,'=',83.0,nM,,Active
CHEMBL5201114,,CNS(=O)(=O)c1ccc(OCCNCC2COc3ccccc3O2)cc1,IC50,'>',700000.0,nM,,Inactive
CHEMBL591279,,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cccc(CF)c3)CN1CC2,IC50,'=',0.5,nM,,Active
CHEMBL4744389,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(c3nc(-c4ccccc4)c[nH]3)CC1)c(=O)n2C,IC50,'=',44.0,nM,,Active
CHEMBL2408655,,CC(C)=CCn1c(N2CCC3CNCC32)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,IC50,'=',9.0,nM,,Active
CHEMBL237488,,CC(C)=CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,IC50,'=',1.0,nM,,Active
CHEMBL598754,,COc1cc2c(cc1OC)[C@H]1C[C@@H](N)[C@H](c3cc(C)ccn3)CN1CC2,IC50,'=',53000.0,nM,,Inactive
CHEMBL368869,,O=C(CNCc1ccc2c(c1)OCO2)N1CCCCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL177980,,N#CC1CCC/C1=C(/F)CNC12CC3CC(CC(C3)C1)C2,IC50,'=',12000.0,nM,,Inactive
CHEMBL175966,,N#CC1CCC/C1=C(\F)CNCc1ccc(F)cc1,IC50,'>',500000.0,nM,,Inactive
CHEMBL144226,,[N-]=[N+]=NC1CCN(C(=O)C(N)CCCCN)C1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL175442,,FC(CNc1ccccc1)=C1CCCCC1,IC50,'>',250000.0,nM,,Inactive
CHEMBL182168,,N[C@@H](CC(=O)N1CCSC1)CC1CCCC1,IC50,'=',27470.0,nM,,Inactive
CHEMBL1651765,,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2scc(C(F)(F)F)c2c1=O,IC50,'=',88.82,nM,,Active
CHEMBL4078112,,CCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,IC50,'=',67.0,nM,,Active
CHEMBL558585,,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,IC50,'=',71.0,nM,,Active
CHEMBL5414025,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc2c1OCO2,IC50,'=',280320.0,nM,,Inactive
CHEMBL91777,VALYLTRYPTOPHAN,CC(C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,IC50,'=',65690.0,nM,,Inactive
CHEMBL1085332,,CC(C)(CC(=O)N1CCC(=O)CC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,IC50,'=',26.0,nM,,Active
CHEMBL2058761,,O=C([C@@H]1C[C@H](N2CCN(c3nc4cc(Cl)ccc4[nH]3)CC2)CN1)N1CCSC1,IC50,'=',0.59,nM,,Active
CHEMBL329314,,N#CC1CCCCN1C(=O)[C@@H](N)CCNCc1ccccc1,IC50,'=',68000.0,nM,,Inactive
CHEMBL99936,,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCC(O)C1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL425756,,CC(C)(CC(=O)N1CCc2cc(F)cc(F)c2C1)NCC(=O)N1CCC[C@H]1C#N,IC50,'=',22.0,nM,,Active
CHEMBL2022464,,Cc1cc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc2[nH]1,IC50,'=',13.78,nM,,Active
CHEMBL318670,,N[C@@H](CCNC(=O)c1ccccc1)C(=O)N1CCCCC1,IC50,'=',418000.0,nM,,Inactive
CHEMBL231092,,N[C@H]1CN(c2ccc3nccnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',7.0,nM,,Active
CHEMBL230883,,N#Cc1ccc(N2CC[C@H](c3cc(F)c(F)cc3F)[C@@H](N)C2)nc1,IC50,'=',14.0,nM,,Active
CHEMBL274740,,N[C@H]1CN(c2ccc(C(F)(F)F)cn2)CC[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',67.0,nM,,Active
CHEMBL2069834,,N#Cc1ccccc1N1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1,IC50,'=',50.4,nM,,Active
CHEMBL2147710,,O=C([C@@H]1C[C@H](N2CCC(c3cc(C(F)(F)F)nn3-c3ccccc3)CC2)CN1)N1CCSC1,IC50,'=',5.6,nM,,Active
CHEMBL3687981,,CCN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](NC(=O)OC(C)(C)C)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,IC50,'=',13.5,nM,305349,Active
CHEMBL1243153,,N#C[C@@H]1CC(F)(F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,IC50,'>',100000.0,nM,,Inactive
CHEMBL177823,,C(CNCc1ccc2c(c1)OCO2)=C1CCCC1,IC50,'>',250000.0,nM,,Inactive
CHEMBL175034,,N#C[C@@H]1CCCC1C(=O)CNCCc1ccccc1,IC50,'=',2130.0,nM,,Inactive
CHEMBL2147075,,COc1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C,IC50,'=',90.0,nM,,Active
CHEMBL2147085,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2c(CC(=O)O)cccc21,IC50,'=',17.0,nM,,Active
CHEMBL2147064,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2CCc2ccccc2Cl)c2cc(C(=O)O)ccc21,IC50,'=',3500.0,nM,,Inactive
CHEMBL179248,,FC(CNCc1ccc(F)cc1)=C1CCCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL2024673,,COc1cccc(C(=O)NCC(=O)N2CCC[C@H]2C#N)c1,IC50,'>',100000.0,nM,,Inactive
CHEMBL2022523,,O=C(NCC(=O)N1CCCC1)c1ccccc1,IC50,'>',100000.0,nM,,Inactive
CHEMBL2022524,,CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1ccccc1,IC50,'>',100000.0,nM,,Inactive
CHEMBL100715,,NCC[C@H](NCc1ccccc1)C(=O)N1CCCCC1,IC50,'>>',1000000.0,nM,,Inactive
CHEMBL2147711,,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccc(F)cc2)n1,IC50,'=',2.9,nM,,Active
CHEMBL3644783,,N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@@H]1O,IC50,'=',5.0,nM,213299,Active
CHEMBL2022512,,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccc(-c2cccs2)cc1,IC50,'=',13100.0,nM,,Inactive
CHEMBL2058972,,O=C([C@@H]1C[C@H](N2CCN(c3ccnc4cc(Cl)ccc34)CC2)CN1)N1CCSC1,IC50,'=',0.61,nM,,Active
CHEMBL2058757,,O=C([C@@H]1C[C@H](N2CCN(c3nc4ccccc4s3)CC2)CN1)N1CCSC1,IC50,'=',0.55,nM,,Active
CHEMBL244843,,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](c2ccccc2)CN1,IC50,'=',16.0,nM,,Active
CHEMBL552503,,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(-[n+]3ccccc3)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',20.0,nM,,Active
CHEMBL433811,,COc1ccc(N[C@@H]2CN[C@H](C(=O)N3CCC[C@H]3C#N)C2)cc1OC,IC50,'=',0.28,nM,,Active
CHEMBL2178979,,O=C([C@@H]1C[C@H](n2ccnn2)CN1C(=O)OCc1ccccc1)N1CCCC1,IC50,'>',100000.0,nM,,Inactive
CHEMBL2418634,,COc1ccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)cc1OC,IC50,'=',15.7,nM,,Active
CHEMBL4524414,,O=C(CCCCCO[N+](=O)[O-])N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,IC50,'=',60.0,nM,,Active
CHEMBL1779711,,CCN(C)C[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,'=',17.0,nM,,Active
CHEMBL3233538,,N#C[C@@H]1CCCN1C(=O)[C@@H](CO)NC(=O)c1ccnc2ccccc12,IC50,'>',100000.0,nM,406990,Inactive
CHEMBL3650436,,Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cccc(F)c2)c1=O,IC50,'=',1590.0,nM,275451,Inactive
CHEMBL3616919,,COc1nc(Cn2c(=O)c3c(nc(N4CCNC(=O)C4)n3CCC=C(C)C)n(C)c2=O)nc2ccccc12,IC50,'>',100000.0,nM,,Inactive
CHEMBL3680634,,CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(CC(=O)c1ccccc1Br)c(=O)n2C,IC50,'=',2.0,nM,247271,Active
CHEMBL3650437,,Cn1c2nc(C#N)cc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,IC50,'=',14.0,nM,275454,Active
CHEMBL3704835,,CC(C)C(NCC(O)COc1ccccc1)C(=O)N1CCCC1,IC50,'=',8500.0,nM,321191,Inactive
CHEMBL3903110,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ncc3ccccc3n1)c(=O)n2C,IC50,'=',1.0,nM,392417,Active
CHEMBL3987141,,C/C=C/Cn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1NC(=O)C(C)C)c(=O)n2C,IC50,'=',3.0,nM,392421,Active
CHEMBL3966199,,CC#CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(Cc1ncc(C)c3ccccc13)c(=O)n2C,IC50,'=',3.0,nM,392425,Active
CHEMBL2086607,,N#Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCC[C@H]3C(N)=O)cc2)cc1,IC50,'=',34.0,nM,,Active
CHEMBL5272450,,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(Br)cc1,IC50,'=',17.0,nM,,Active
CHEMBL1683990,,CN(C)C(=O)c1ccc(-c2nnn3c2CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC3)cc1,IC50,'=',26.64,nM,,Active
CHEMBL1929392,,Cc1c(C(=O)NCC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cnc2cc(-c3ccccc3)nn12,IC50,'=',11.0,nM,,Active
CHEMBL2159194,,CN1CCN(c2nc3c(c(-c4cc(F)ccc4Br)c2CN)c(=O)n(C)c(=O)n3C)CC1,IC50,'=',9.9,nM,,Active
CHEMBL2147189,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cccc(C(=O)O)c21,IC50,'=',72.0,nM,,Active
CHEMBL3680636,,CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1nccc(-c3ccccc3)n1)c(=O)n2C,IC50,'=',2.0,nM,247273,Active
CHEMBL2425077,,N[C@@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,IC50,'=',24400.0,nM,,Inactive
CHEMBL2425079,,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,IC50,'=',2800.0,nM,,Inactive
CHEMBL2425076,,N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,IC50,'=',56.0,nM,,Active
CHEMBL2425064,,CC1(C)c2nc(C3CC3)ncc2CN1[C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,IC50,'=',27.0,nM,,Active
CHEMBL2425060,,N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CO[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',1.3,nM,,Active
CHEMBL2425059,,N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CC[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',0.5,nM,,Active
CHEMBL9527,,O=C(C1CCCN1)N1CCCC1P(=O)(Oc1ccc(NN2CCCC2)cc1)Oc1ccc(NN2CCCC2)cc1,IC50,'=',5000.0,nM,,Inactive
CHEMBL1951603,,CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(CC(=O)c1cccc(OC)c1)c(=O)n2C,IC50,'=',2.0,nM,,Active
CHEMBL1951610,,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1cn3ccccc3n1)c(=O)n2C,IC50,'=',10.0,nM,,Active
CHEMBL366047,,Cc1ccc(F)cc1CC(N)CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(O[C@@H](C(=O)O)C(C)C)cc1,IC50,'=',33.0,nM,,Active
CHEMBL184630,,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(C(F)(F)F)ccc2F)cc1)C(=O)O,IC50,'=',12.0,nM,,Active
CHEMBL2385291,,N#C[C@@H]1CCCN1C(=O)CNC(=O)C12CC3CC(CC(O)(C3)C1)C2,IC50,'>',10000.0,nM,,Inactive
CHEMBL1650446,,CCn1c(=O)cc(NCCN)n(Cc2ccccc2C#N)c1=O,IC50,'=',17000.0,nM,,Inactive
CHEMBL1650433,,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)ncc(Cl)c1=O,IC50,'=',8.0,nM,,Active
CHEMBL1650419,,Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1-c1ccoc1,IC50,'=',77.0,nM,,Active
CHEMBL1650414,,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2ccccc2)c1=O,IC50,'=',23.0,nM,,Active
CHEMBL2048503,,COC(=O)C1(O)CC(O)C(O)C(OC(=O)/C=C/c2ccc(O)c(O)c2)C1,IC50,'=',41400.0,nM,,Inactive
CHEMBL577,ENALAPRILAT ANHYDROUS,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,IC50,'>',100000.0,nM,,Inactive
CHEMBL3233844,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2cccc(Br)c12,IC50,'>',100000.0,nM,,Inactive
CHEMBL17347,ETHYL CAFFEATE,CCOC(=O)/C=C/c1ccc(O)c(O)c1,IC50,'=',87720.0,nM,,Inactive
CHEMBL3329699,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(CO)nc21,IC50,'>',100000.0,nM,,Inactive
CHEMBL3329638,,Cn1c(=O)n(Cc2ccc(Cl)cc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,'=',16000.0,nM,,Inactive
CHEMBL4109453,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc3cc(Cl)ccc3s1)c(=O)n2C,IC50,'=',0.2,nM,364642,Active
CHEMBL3233557,,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc(N)c1,IC50,'>',100000.0,nM,,Inactive
CHEMBL3233571,,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,IC50,'>',100000.0,nM,,Inactive
CHEMBL3813856,,CCN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,IC50,'=',13.5,nM,,Active
CHEMBL3805353,,N[C@H]1C[C@@H](N2Cc3nn4cncnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,IC50,'=',3.5,nM,,Active
CHEMBL3233555,,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc(Cl)c1,IC50,'>',100000.0,nM,,Inactive
CHEMBL3233559,,COc1ccc(-c2cc(C(=O)NCC(=O)N3CCC[C@H]3C#N)ccn2)cc1OC,IC50,'>',100000.0,nM,,Inactive
CHEMBL3233834,,Cc1ccc2c(C(=O)NCC(=O)N3CCC[C@H]3C#N)ccnc2c1,IC50,'>',100000.0,nM,,Inactive
CHEMBL3233845,,N#Cc1cccc2nccc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)c12,IC50,'>',100000.0,nM,,Inactive
CHEMBL3805937,,N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',1.4,nM,,Active
CHEMBL3804950,,Cc1ccnc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,IC50,'=',2.9,nM,,Active
CHEMBL3805346,,N[C@H]1C[C@@H](N2Cc3cnc4nc(C5CC5)nn4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',1.7,nM,,Active
CHEMBL3805294,,Cc1cc2ncc3c(n2n1)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,IC50,'=',0.7,nM,,Active
CHEMBL2418626,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)cc3)nn2)cc1,IC50,'=',3.79,nM,,Active
CHEMBL2418625,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(F)c3)nn2)cc1,IC50,'=',7.56,nM,,Active
CHEMBL3616894,,CC#CCn1c(N2CCC[C@@H](NC(C)=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,IC50,'=',12200.0,nM,,Inactive
CHEMBL3616908,,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-n3cccn3)cc1)c(=O)n2C,IC50,'=',1440.0,nM,,Inactive
CHEMBL4249193,,O=[N+]([O-])c1cccc(/C=N/N2C(c3ccccc3)=Nc3ccccc3C2Nc2nccs2)c1,IC50,'=',1.33,nM,,Active
CHEMBL3233541,,N#C[C@@H]1CCCN1C(=O)C1(NC(=O)c2ccnc3ccccc23)CC1,IC50,'>',100000.0,nM,,Inactive
CHEMBL3233561,,N#C[C@@H]1CCCN1C(=O)CNC(=O)Cc1ccncc1,IC50,'>',100000.0,nM,,Inactive
CHEMBL3233564,,Cn1cncc1C(=O)NCC(=O)N1CCC[C@H]1C#N,IC50,'>',100000.0,nM,,Inactive
CHEMBL3645490,,CS(=O)(=O)n1cc2c(n1)CN([C@H]1COC(c3cc(F)ccc3F)[C@@H](N)C1)C2,IC50,'=',2.5,nM,226302,Active
CHEMBL391466,,O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)CN1)N1CCSC1,IC50,'=',1.6,nM,,Active
CHEMBL3616898,,CC#CCn1c(NCCNC(C)=O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,IC50,'>',100000.0,nM,,Inactive
CHEMBL3618037,,Cc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ncccn1,IC50,'=',24000.0,nM,,Inactive
CHEMBL2069843,,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1)Cc1cc(F)c(F)cc1F,IC50,'=',45.3,nM,,Active
CHEMBL2069845,,N[C@@H](CC(=O)N1CCN(C(=O)c2cccc(C(=O)O)c2)CC1)Cc1cc(F)c(F)cc1F,IC50,'=',56.9,nM,,Active
CHEMBL438520,,N#Cc1cc(CN2C[C@H](N)[C@H](C(=O)N3CCC[C@H]3C#N)C2)ccc1F,IC50,'=',3.6,nM,,Active
CHEMBL2418636,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3)nn2)cc1,IC50,'=',9.39,nM,,Active
CHEMBL2408771,,CC(C)=CCn1c(N2CC3CCCNC3C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,IC50,'=',1.6,nM,,Active
CHEMBL557447,,N[C@H]1Cn2c(nc3cnc(Cl)cc32)C[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',15.0,nM,,Active
CHEMBL550598,,COc1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1,IC50,'=',28.0,nM,,Active
CHEMBL559601,,CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C(=O)C(C)(F)F,IC50,'=',7.8,nM,,Active
CHEMBL557315,,N[C@@H](CC(=O)N1CCC[C@H]1COc1ccnc(C(F)(F)F)n1)Cc1cc(F)c(F)cc1F,IC50,'=',6.1,nM,,Active
CHEMBL2058968,,O=C([C@@H]1C[C@H](N2CCN(c3ccc4ccccc4n3)CC2)CN1)N1CCSC1,IC50,'=',2.2,nM,,Active
CHEMBL2147703,,O=C([C@@H]1C[C@H](N2CCN(c3nccn3-c3ccccc3)CC2)CN1)N1CCSC1,IC50,'=',0.26,nM,,Active
CHEMBL2147715,,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccc(C#N)cc2)n1,IC50,'=',12.0,nM,,Active
CHEMBL4746868,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(Br)cc2)n1,IC50,'>',100000.0,nM,,Inactive
CHEMBL487871,,N[C@@H](CCCCN(Cc1ccccc1)Cc1ccccc1)C(=O)N1Cc2ccccc2C1,IC50,'>',62500.0,nM,,Inactive
CHEMBL488493,,O=C([C@@H]1C[C@H](Nc2ccc3ccccc3c2)CN1)N1Cc2ccccc2C1,IC50,'>',100000.0,nM,,Inactive
CHEMBL146995,,NC(CO)C(=O)N1CCCCC1,IC50,'=',67000.0,nM,,Inactive
CHEMBL149498,,NCCCCC(N)C(=O)N1CCCCCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL1203953,,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)[C@H]1Cc1ccc(F)cc1)Cc1cc(F)c(F)cc1F,IC50,'=',0.18,nM,,Active
CHEMBL258288,,O=C(c1nccs1)[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,IC50,'=',44.0,nM,,Active
CHEMBL256871,,N[C@H](C(=O)N1CCC[C@H]1C(=O)c1nccs1)C1CCCCC1,IC50,'=',42.0,nM,,Active
CHEMBL1951599,,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,IC50,'=',1.0,nM,,Active
CHEMBL1951612,,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,IC50,'=',5.0,nM,,Active
CHEMBL406219,,CCN(CC#N)C(=O)[C@@H]1C[C@H](C(=O)NCc2ccccc2)[C@H](C)N1,IC50,'=',51.0,nM,,Active
CHEMBL190217,,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)c(F)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',21.0,nM,,Active
CHEMBL1229644,,CC(C)(CO)NCC(=O)N1C[C@@H](F)C[C@H]1[C@@H](O)c1nnc(C(C)(C)C)o1,IC50,'=',22.0,nM,,Active
CHEMBL101656,,NCC[C@H](N=C(N)N)C(=O)N1CCCCC1,IC50,'>>',1000000.0,nM,,Inactive
CHEMBL444537,,CCC(C)C(N)C(=O)N1CC=CCC1,IC50,'=',52000.0,nM,,Inactive
CHEMBL361235,,N[C@H](C(=O)N1CCc2ccccc2C1)C1CCCCC1,IC50,'>',100000.0,nM,,Inactive
CHEMBL557542,,C[C@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,'=',88.0,nM,,Active
CHEMBL557990,,C[C@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,'=',91.0,nM,,Active
CHEMBL474394,,COC[C@H]1CCCN1C(=O)CC[C@H](N)C(=O)N1CCC[C@H]1C#N,IC50,'=',22.0,nM,,Active
CHEMBL254647,,COc1cc(O)ccc1CCC(c1ccc(O)cc1)c1cc2c(c(C)c1O)O[C@@H](c1ccc(O)cc1)CC2,IC50,'>',39100.0,nM,,Inactive
CHEMBL363375,,N[C@@H](CC(=O)N1CCc2sc(C(F)(F)F)nc2C1)Cc1cc(F)ccc1F,IC50,'=',95000.0,nM,,Inactive
CHEMBL216178,,N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1Cc1ccccn1)Cc1cc(F)c(F)cc1F,IC50,'=',0.49,nM,,Active
CHEMBL216774,,C[C@H](c1nc(-c2ccccc2C(F)F)no1)[C@H](N)C(=O)N1CCCC1,IC50,'=',1820.0,nM,,Inactive
CHEMBL1082708,,N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2CN(C(=O)N3CCCCC3)C[C@@H]2C1,IC50,'=',69.0,nM,,Active
